Date,AAPL,AMZN,MSFT,NVDA,SPY,TSLA
2021-12-17,167.46694946289062,170.0175018310547,312.58984375,27.747249603271484,435.0,310.8566589355469
2021-12-20,166.10679626464844,167.07899475097656,308.8345642089844,27.665409088134766,430.3744201660156,299.9800109863281
2021-12-21,169.27725219726562,170.41700744628906,315.9590759277344,29.01879119873047,438.0174865722656,312.84332275390625
2021-12-22,171.87039184570312,171.03700256347656,321.66448974609375,29.343154907226562,442.3970642089844,336.2900085449219
2021-12-23,172.49664306640625,171.06849670410156,323.1029052734375,29.582693099975586,445.14971923828125,355.6666564941406
2021-12-27,176.45973205566406,169.66949462890625,330.59423828125,30.885175704956055,451.4494934082031,364.64666748046875
2021-12-28,175.4420166015625,170.66099548339844,329.43585205078125,30.263376235961914,451.08056640625,362.8233337402344
2021-12-29,175.5301055908203,169.2010040283203,330.1115417480469,29.942996978759766,451.6576232910156,362.0633239746094
2021-12-30,174.37542724609375,168.64450073242188,327.5726318359375,29.528797149658203,450.4089660644531,356.7799987792969
2021-12-31,173.75894165039062,166.7169952392578,324.67645263671875,29.35413932800293,449.2738037109375,352.260009765625
2022-01-03,178.1036834716797,170.4044952392578,323.1607971191406,30.062763214111328,451.8752136230469,399.9266662597656
